STATE,state,year,wbgt_26_diff,wbgt_30_diff
NM,35,2014,5.839671687199398,0
NM,35,2015,6.665430130285377,0
NM,35,2016,11.55041944621107,0
NM,35,2017,6.457313961391187,0
NM,35,2018,9.170393506991651,0
NM,35,2019,10.19362475001438,0
NM,35,2020,11.222544423866585,0
NV,32,1982,10.379796155033922,0
NV,32,1983,14.427121079683278,0.06881322125658926
NV,32,1984,13.693848803084677,0.0502920643966377
NV,32,1985,9.348300170666516,0.4194804578050055
NV,32,1986,13.799654975483946,0.04706273448259486
NV,32,1987,13.12415036412521,0
NV,32,1988,9.471051751407323,0.4390463978724415
NV,32,1989,10.644780661008777,1.5813268746735052
NV,32,1990,7.110488046145733,0.5278529705086195
NV,32,1991,8.81805075557687,0.27663009925440474
NV,32,1992,10.427451566920467,0.21142612907821626
NV,32,1993,13.655622111705263,0.13976349907394214
NV,32,1994,6.903476096129609,0.8171629386902218
NV,32,1995,7.9537724076524725,0.7718573396020326
NV,32,1996,5.600001516941823,1.7670608348767631
NV,32,1997,12.072528023597172,0.2570641591869687
NV,32,1998,7.2820645557471195,0.8884456475281379
NV,32,1999,11.633591027121163,0.1579522249133305
NV,32,2000,9.216790134483539,1.9625777651137388
NV,32,2001,16.830900522254737,2.3083060264995012
NV,32,2002,3.802877885178667,4.251982713586931
NV,32,2003,9.891423577574386,3.2779598233366576
NV,32,2004,10.470243670532085,0.48382960535688846
NV,32,2005,9.622230160582102,0.46008453245951464
NV,32,2006,5.514309578667259,0.7237498219119533
NV,32,2007,4.325773119508817,0
NV,32,2008,8.581446498610973,0
NV,32,2009,7.711671794725991,0.18217219926865175
NV,32,2010,0.2996427388610243,0.4180082632853683
NV,32,2011,5.058849257060626,0
NV,32,2012,7.606945562061295,0
NV,32,2013,7.943338985654552,0.023887543334758038
NV,32,2014,12.842425682920922,0
NV,32,2015,8.321811745236246,0.09108609963432587
NV,32,2016,1.9263624198765896,0.23246426366528944
NV,32,2017,4.078141817081523,0
NV,32,2018,6.442466300360238,0.7613145272355986
NV,32,2019,2.6189175153177437,0
NV,32,2020,4.6180132442909,0.27325829890297765
NY,36,1982,-1.3295581941204904,0
NY,36,1983,-4.51040345855237,0
NY,36,1984,-3.6174560356885173,0
NY,36,1985,-1.2321339535454463,0
NY,36,1986,-0.2138828956408736,0
NY,36,1987,-2.190971884242165,0
NY,36,1988,0.6162087136984855,0.0960316805544097
NY,36,1989,-2.2002878080255552,0
NY,36,1990,-2.2351572249099836,0
NY,36,1991,-2.380993463812546,0
NY,36,1992,-0.899353463868628,0
NY,36,1993,-2.299649156635886,0.018779834768865272
NY,36,1994,-2.2374521393873312,3.3000577510106425e-4
NY,36,1995,-3.980924405482571,-0.3734219427459654
NY,36,1996,-0.7111667953517532,0
NY,36,1997,-2.160577373826073,0
NY,36,1998,-1.8472160963653603,0
NY,36,1999,-3.505689822162509,-0.4832227488816453
NY,36,2000,-0.8778503775737369,0
NY,36,2001,-0.8681352544100038,-0.023196945509608265
NY,36,2002,-4.133125532612386,0
NY,36,2003,-1.9198237224508468,0
NY,36,2004,-1.3689971736765527,0
NY,36,2005,-0.8083553777386197,0
NY,36,2006,-0.7207289527519336,-0.34734991897405787
NY,36,2007,0.6782399303026003,0
NY,36,2008,-0.5422753152033293,0
NY,36,2009,-0.025566578365701753,0
NY,36,2010,-2.6982020247253278,0
NY,36,2011,-0.9362975373338784,-0.4536218923217623
NY,36,2012,-1.786399494242601,0
NY,36,2013,-1.4093205835369842,-0.02370806970737955
NY,36,2014,-0.1467253746787509,0
NY,36,2015,-1.3869585485729239,0
NY,36,2016,-3.7268840662971314,-0.0735765760111424
NY,36,2017,-1.433823061189621,0
NY,36,2018,-3.7691261033234387,0
NY,36,2019,-3.9740428232736535,-0.24025539861650178
NY,36,2020,-2.341741045548045,0
OH,39,1982,0.43547925954862166,0
OH,39,1983,2.5291274863963196,-0.03437816667268362
OH,39,1984,1.4862019334638816,0
OH,39,1985,0.2513312236998386,0
OH,39,1986,1.140450696861837,2.4222044910520915e-4
OH,39,1987,1.2523438933337587,0.005150956815909312
OH,39,1988,0.047520976283919936,0.2178652467411506
OH,39,1989,0.90196030393051,0.001795280975720962
OH,39,1990,0.5173310550102723,-0.02604696129883986
OH,39,1991,0.7703082372881767,0
OH,39,1992,0.16938272368502094,0
OH,39,1993,1.8177824551449717,0
OH,39,1994,0.26960176181411377,0
OH,39,1995,0.9448901419268054,0.22162140863929003
OH,39,1996,1.1755513296964377,0
OH,39,1997,0.7521683449009284,0.09073715959597495
OH,39,1998,1.6578804338724833,0.08326684144534367
OH,39,1999,1.7701257689772838,0.4033818485366003
OH,39,2000,0.7841995472228507,0
OH,39,2001,0.8260997653621285,0
OH,39,2002,2.1991344047575403,0
OH,39,2003,0.5808367114444728,0
OH,39,2004,1.3502089036443303,0
OH,39,2005,1.3043201699504294,0.0934313733512496
OH,39,2006,0.7856281906020861,0.016841445343668073
OH,39,2007,2.1637234974299435,0.08682890687336145
OH,39,2008,1.114834122623643,0
OH,39,2009,0.15040364256488337,0
OH,39,2010,0.5083269498668059,0.046085528392668315
OH,39,2011,0.5443615914917785,0.09624130235544454
OH,39,2012,1.2974594870506913,0.1320672859132765
OH,39,2013,-0.4052665011124805,0
OH,39,2014,0.17105810534354493,0
OH,39,2015,0.5295600722211384,0
OH,39,2016,0.10303134365770639,0
OH,39,2017,0.4107070673188802,0
OH,39,2018,0.5537599276503151,0.026387780690755726
OH,39,2019,1.5973832016538072,0.006853413883506213
OH,39,2020,0.6550008144950699,0
OK,40,1982,-0.33380852471306355,0.008632381538162204
OK,40,1983,-0.8371479546693195,-1.245928211041178
OK,40,1984,0.6958124842323699,0.032925274547741856
OK,40,1985,0.9489917335782962,0.40660562522023275
OK,40,1986,1.51211075844504,0.008975625249574959
OK,40,1987,-0.27326465283400125,0.4660876522236599
OK,40,1988,-0.04133838671247503,0.08611180717018513
OK,40,1989,0.5465725009465672,-0.15632492950413734
OK,40,1990,0.3247365679630434,0.18310372099497196
OK,40,1991,-1.6070700743574946,-0.002476507192704003
OK,40,1992,1.368401957759886,0.11543141184492886
OK,40,1993,0.5293664777335891,-0.14935741566226057
OK,40,1994,1.3139987817885554,0.23973419649600947
OK,40,1995,-0.4648185314218338,-0.26149235282463745
OK,40,1996,1.9366878228533295,0.26915314485660025
OK,40,1997,1.5969326769987617,0.16611051177413372
OK,40,1998,0.222313109089896,-0.07248790567723784
OK,40,1999,1.1642116268117917,-0.8681935008805013
OK,40,2000,2.746085709931407,-0.7449334088261326
OK,40,2001,1.8758623985554692,-0.7725510626269143
OK,40,2002,0.8814929284692425,-0.08810090222664985
OK,40,2003,0.8025606633999232,0.45940180768308125
OK,40,2004,2.66131290264304,0.1289124153372584
OK,40,2005,0.19420809853309606,0.1458068948359298
OK,40,2006,2.2500492098892906,0.39724068752129593
OK,40,2007,-0.9794229112704329,0.10999893217291304
OK,40,2008,2.4444673797004484,0.05710617164426078
OK,40,2009,3.251340126489467,0.3293622518654098
OK,40,2010,0.7689011750251638,-0.34838632857946195
OK,40,2011,1.751425409917772,-0.44539147638664467
OK,40,2012,1.4332817082702718,-0.2994467633957032
OK,40,2013,0.6006485469910174,-0.1443058533341406
OK,40,2014,2.4836955516320103,0.30011806034149885
OK,40,2015,0.5359609336089335,-0.6639424848815949
OK,40,2016,-0.5389300909944268,0.03602178459267513
OK,40,2017,0.6489797950377252,0.11994253181605141
OK,40,2018,2.2690369217771575,-0.5274031551402669
OK,40,2019,1.4701229347468825,0.2632027164886086
OK,40,2020,1.763342645065734,0.20087090106982286
OR,41,1982,3.2514135813292033,0
OR,41,1983,1.9666377892624234,0
OR,41,1984,3.3408429617138364,0
OR,41,1985,5.146557568967212,0
OR,41,1986,3.9282083847777733,0.006011656188334633
OR,41,1987,4.489480799085687,0
OR,41,1988,4.484938291154185,0
OR,41,1989,1.2343283962091258,0
OR,41,1990,9.058127218110693,0.10508925703271993
OR,41,1991,4.566830850854275,0.012023312376669266
OR,41,1992,7.198057573071134,0.006011656188334633
OR,41,1993,1.3681879601540066,0
OR,41,1994,5.332337052019396,0.006011656188334633
OR,41,1995,2.5397409791300745,0
OR,41,1996,7.718678182542839,0
OR,41,1997,2.5095836337588415,0
OR,41,1998,8.986273396262014,0.163691432242669
OR,41,1999,2.715434963304684,0
OR,41,2000,3.180533684042622,0
OR,41,2001,4.2892909831086445,0
OR,41,2002,4.404471380341331,0.08714606947822495
OR,41,2003,7.7139422414650705,0
OR,41,2004,6.595357117588723,0
OR,41,2005,4.693452704796492,0
OR,41,2006,5.5438676328827565,0.15767977605433436
OR,41,2007,4.421585292891354,0
OR,41,2008,2.387461989084677,0
OR,41,2009,4.411420583220149,0
OR,41,2010,3.0135935370537568,0
OR,41,2011,0.3020513055848745,0
OR,41,2012,5.058453883932374,0
OR,41,2013,5.026656715918562,0.07883988802716718
OR,41,2014,6.156292317607039,0
OR,41,2015,9.939384440643972,0
OR,41,2016,5.21329550903294,0
OR,41,2017,8.177003459147947,0
OR,41,2018,6.567892112342406,0
OR,41,2019,1.9755739978951907,0
OR,41,2020,5.174129933539613,0
PA,42,1982,-1.3199331861788592,0
PA,42,1983,-3.4472525251043145,0
PA,42,1984,-0.6984011219113606,0
PA,42,1985,-2.1622024432219473,0
PA,42,1986,-1.667347525562361,0
PA,42,1987,-3.971602301338759,0.05920355494787216
PA,42,1988,-4.304785363928104,-0.13926854379801873
PA,42,1989,-2.9657857478795355,0
PA,42,1990,-1.5290542158138258,-0.06920747061161849
PA,42,1991,-3.151872993873477,0.07008488577451148
PA,42,1992,-1.0697072358030346,0
PA,42,1993,-3.127103105121435,0.025363185780208512
PA,42,1994,-3.0679922043599497,0.015666837577622057
PA,42,1995,-2.935692412966878,-0.16466021494883654
PA,42,1996,-0.7350171043086084,0
PA,42,1997,-2.0858492400825677,0.13588560360052412
PA,42,1998,-1.5131514506833863,0
PA,42,1999,-3.5553810079044936,0.056774067967944805
PA,42,2000,-1.0971410598866518,0
PA,42,2001,-1.3238403843985411,-0.13488000472985517
PA,42,2002,-3.923902817261247,0.011359881501737595
PA,42,2003,-1.8682881427923652,0
PA,42,2004,-0.7605648233012738,0
PA,42,2005,-2.520861400567469,0
PA,42,2006,-2.5931014718621066,-0.08891338844637259
PA,42,2007,-1.0263054667609888,0
PA,42,2008,-1.4506142841108938,0
PA,42,2009,-0.5506437873137164,0
PA,42,2010,-4.269094477721326,0.014481854953569191
PA,42,2011,-2.5319807145242237,-0.23223239762562126
PA,42,2012,-2.8767387216147053,0.017957044379878082
PA,42,2013,-1.974283209846158,-0.07046935049919151
PA,42,2014,-1.4591966346994094,0
PA,42,2015,-1.88525864153487,0
PA,42,2016,-3.20734024581329,-0.14844789633057257
PA,42,2017,-1.9704009035083145,0
PA,42,2018,-3.2328554715699127,-0.010502075022794252
PA,42,2019,-3.235954576087524,-0.14371045611569086
PA,42,2020,-2.7949234618641405,0
RI,44,1982,0.4359280972732549,0
RI,44,1983,5.529943181461723,0
RI,44,1984,1.821604260047823,0
RI,44,1985,0.004441884993983125,0
RI,44,1986,0.1516405557197753,0
RI,44,1987,1.8280755085339004,0
RI,44,1988,1.6984708638471844,0
RI,44,1989,4.890628968806684,0
RI,44,1990,1.2546576093346693,0
RI,44,1991,3.7856399679856496,0
RI,44,1992,1,0
RI,44,1993,2.3978340791930464,0
RI,44,1994,3.515458028848638,0
RI,44,1995,4.457568669040845,0
RI,44,1996,0,0
RI,44,1997,3.381641249403864,0
RI,44,1998,3.5991040779839594,0
RI,44,1999,2.9670658792504545,0
RI,44,2000,2.6631800424513576,0
RI,44,2001,0.9902383978261344,0
RI,44,2002,7.222660588646761,0
RI,44,2003,1.3492162166703068,0
RI,44,2004,1.5560103072924374,0
RI,44,2005,2.5225463653489237,0
RI,44,2006,2.3830599195401643,0
RI,44,2007,3.498905245834969,0
RI,44,2008,1.0086174943692678,0
RI,44,2009,0.3580585889378406,0
RI,44,2010,4.860422579146853,0
RI,44,2011,0.350733577452903,0
RI,44,2012,0.6535882617807709,0
RI,44,2013,2.1121137784514996,0
RI,44,2014,1.1516405557197753,0
RI,44,2015,1.5600491647063182,0
RI,44,2016,2.114828310743153,0
RI,44,2017,2.303831546431088,0
RI,44,2018,1.649334398478178,0
RI,44,2019,1.6637808342421447,0.9541401189614406
RI,44,2020,3.7018185692982994,0
SC,45,1982,4.002751326606152,0
SC,45,1983,2.321432051580082,0.5419045320714027
SC,45,1984,4.461521727686808,0
SC,45,1985,4.130191054141548,0.007689775889410849
SC,45,1986,4.22911207746688,0.7628697445413182
SC,45,1987,2.656986405819076,0.6336648059836063
SC,45,1988,3.934566086857579,0.42298643497358435
SC,45,1989,4.250641810922936,0.05571276491857476
SC,45,1990,4.992726900330204,0.24757856228790792
SC,45,1991,3.6668244701560155,0.1650745341832761
SC,45,1992,3.702629675579601,-0.018528733691877283
SC,45,1993,3.6399341105153695,0.5226854926991531
SC,45,1994,5.941712672240833,0
SC,45,1995,3.1198085037564454,0.5617033476356408
SC,45,1996,3.223467648552777,0.06875182444345546
SC,45,1997,2.226958484648378,0.3216129432082523
SC,45,1998,4.6588560230351845,0.2560521675194012
SC,45,1999,2.896583564897867,0.46878852380683167
SC,45,2000,4.295874133313447,0.05340029884292402
SC,45,2001,7.019872494423012,0.5880245206901975
SC,45,2002,5.788713612081779,0.7367033876557284
SC,45,2003,4.4752188483478434,-0.02465982448572117
SC,45,2004,4.689055940019621,0
SC,45,2005,3.4025648342944734,0.1259867647439714
SC,45,2006,3.95968276912226,0.45868609960895546
SC,45,2007,3.576653749296341,0.08647588224057179
SC,45,2008,4.075274170316163,0.07011115454854228
SC,45,2009,4.180062031577243,0.02660004188982975
SC,45,2010,3.7530864147208547,0.7753899511263187
SC,45,2011,3.4160187867487934,-0.1411624828392659
SC,45,2012,3.3433688217109534,0.39144450364072436
SC,45,2013,3.3836090416027176,0
SC,45,2014,6.342816544827613,0.06678576415920104
SC,45,2015,3.674929963130751,-0.03196130843728212
SC,45,2016,3.113457993301907,-0.06339849109754844
SC,45,2017,4.141151819858187,0.08400340704855859
SC,45,2018,6.848423157575567,0.03895754166541995
SC,45,2019,6.228794835129662,-0.1861142777105677
SC,45,2020,4.025713908241286,0.18506886591524516
SD,46,1982,2.437967421120433,0.0129056747010818
SD,46,1983,6.80186088056098,0.7216398298401748
SD,46,1984,4.278584263300148,0
SD,46,1985,3.757285335451634,0.028444105604185074
SD,46,1986,4.20999313640135,-0.0057656886212058955
SD,46,1987,3.391780415564387,-0.04375517217599191
SD,46,1988,3.456613171855178,-0.09368713179383859
SD,46,1989,4.526357267715005,0.10472810160134896
SD,46,1990,4.784781944411446,0.2362877206301006
SD,46,1991,6.296821302539204,0
SD,46,1992,0.14804397940633218,0.2362877206301006
SD,46,1993,2.0660840516232213,0
SD,46,1994,4.2812284740325435,0.09890699351607343
SD,46,1995,6.834321394595969,0.8824578616979656
SD,46,1996,0.9770049003328145,0
SD,46,1997,5.324967823828455,0.2871209854899478
SD,46,1998,5.69848752321254,0.17779598160326449
SD,46,1999,4.045250827414899,0.3763245266478057
SD,46,2000,6.824794707326975,-0.03272133597637687
SD,46,2001,2.1287940638618146,0.11566223705067286
SD,46,2002,6.002035214544129,0.33656965175907183
SD,46,2003,2.3184785933691465,-0.06576905384706436
SD,46,2004,2.7203330730726005,0.005042126695875659
SD,46,2005,3.487260278174345,0.23763515752515074
SD,46,2006,3.6353299989857923,-0.3859009526794475
SD,46,2007,3.102449135091131,0.2334425926566881
SD,46,2008,2.6211412019980442,0
SD,46,2009,1.6917578044889023,0
SD,46,2010,4.629379875424053,0.106259612921213
SD,46,2011,4.089476094577968,1.0961592455498197
SD,46,2012,8.239788268756882,0.706203982895022
SD,46,2013,3.456818381071411,-0.02074262133179825
SD,46,2014,0.7001387353843063,0.3181235389382514
SD,46,2015,2.648379741694159,0
SD,46,2016,3.5013570171504274,0.935600633307507
SD,46,2017,4.2967082745502125,0.317954389508035
SD,46,2018,5.009411286226733,0
SD,46,2019,3.8698980481252736,0.6993157169740096
SD,46,2020,7.659661293786453,0.0028468400075915734
TN,47,1982,4.684583087824599,0.06689177223312093
TN,47,1983,4.799732820652395,0.5710419859643547
TN,47,1984,3.6617259069113537,-0.001147619024805313
TN,47,1985,5.5568389421076105,0.06168988708086403
TN,47,1986,5.81629374734856,0.38835385832979896
TN,47,1987,5.363099395049282,0.5618570027757368
TN,47,1988,3.9632892293661897,0.5130149753712445
TN,47,1989,3.2983739936696885,0
TN,47,1990,4.215850794965398,0
TN,47,1991,4.964119710036464,0.004040771751001092
TN,47,1992,2.4858398329642384,0
TN,47,1993,2.4662172646327676,-0.014880656012682625
TN,47,1994,3.761062014878995,0
TN,47,1995,2.832160672512998,0.44884916374282335
TN,47,1996,3.7286637981686575,0.054656282122534705
TN,47,1997,4.457460315488248,0.5300635062994032
TN,47,1998,6.611442560925141,0.4442233509564193
TN,47,1999,4.566777512550644,0.8921364515182924
TN,47,2000,4.721015703026808,-0.2710568155923607
TN,47,2001,5.3209228412712335,0.05844695153105205
TN,47,2002,4.968158557342541,0
TN,47,2003,3.995486386367979,0.03254844383078632
TN,47,2004,3.4228654166648873,0.047557668824303956
TN,47,2005,4.25711675832612,0.17940755844930534
TN,47,2006,3.889414740308304,0.14909306003663803
TN,47,2007,4.119030319149168,-0.014139413482542218
TN,47,2008,4.559925403014049,-0.10258224822747697
TN,47,2009,2.682009656156918,-0.20541721337554547
TN,47,2010,4.6962510073023935,0.35892007799142345
TN,47,2011,4.559702820264896,0.631719243017232
TN,47,2012,4.227481495682227,0.21294361878599788
TN,47,2013,2.801338944817836,-0.016982606929703353
TN,47,2014,3.371445205585605,0.045365776081213165
TN,47,2015,3.7146426812129363,0.277897879632794
TN,47,2016,4.393880592024516,0.29369876077726853
TN,47,2017,4.558684054486548,0.050316418660683065
TN,47,2018,5.879116148662568,0.23057570884404838
TN,47,2019,5.440532235503198,0.25582356198080336
TN,47,2020,3.4827802090917572,0.05383886886764552
TX,48,1982,0.903885052607933,0.3151910806275752
TX,48,1983,0.8499387005715704,0.7361330222184995
TX,48,1984,2.0720322980959622,0.380558255638498
TX,48,1985,1.0957714740420528,1.0376373838290616
TX,48,1986,-1.3040298429264396,0.896889591777897
TX,48,1987,-0.6230347073201017,-0.22490366453562616
TX,48,1988,-2.6625577019501776,0.272025141798937
TX,48,1989,-0.4213509913810185,-0.039394690424377266
TX,48,1990,-2.5084246935710013,0.09905891678250267
TX,48,1991,-4.877263132865437,-0.0059039095603590774
TX,48,1992,-1.9190741641676823,0.0787828606057775
TX,48,1993,-2.931704276922744,0.3300684507651882
TX,48,1994,-2.2937369656645785,0.15341912050653184
TX,48,1995,-2.5591056416750746,1.4858124853014454
TX,48,1996,-2.09147270671626,1.4091163369768496
TX,48,1997,-3.9449955250397437,-0.6033660197801205
TX,48,1998,-3.7474605176387286,0.6831609815493831
TX,48,1999,-3.6261539972777825,-0.3896741041066982
TX,48,2000,-2.248764540729198,0.8801241376227034
TX,48,2001,-0.7565064843096962,0.1119232060468206
TX,48,2002,-1.3468802482088051,0.4298421728181043
TX,48,2003,-1.949141541427025,-0.011309430639447893
TX,48,2004,-3.0407312278924366,0.27858179084570356
TX,48,2005,-5.220614658085566,0.6074878340847523
TX,48,2006,-4.527288930675681,-0.04678503610397511
TX,48,2007,-3.0501776788899093,-0.045725964922851636
TX,48,2008,-4.14382821898802,0.09452859197896632
TX,48,2009,-3.4740589652094513,0.3634552357868308
TX,48,2010,-1.8965839905077644,0.750640150154652
TX,48,2011,-1.590208488739492,1.0140639218803063
TX,48,2012,-3.219179542430041,0.37492484465994186
TX,48,2013,-4.180971129355584,0.11159946435616672
TX,48,2014,-2.059057990131464,0.09180066431028752
TX,48,2015,-3.2028668206989153,0.8731537767920897
TX,48,2016,-3.583747257338544,1.0066136408721686
TX,48,2017,-5.500740556765749,0.5330966820021399
TX,48,2018,-3.769706915849625,0.25567043817897495
TX,48,2019,-4.480838976775615,0.7783439134023808
TX,48,2020,-0.9470739674380013,1.6832502866009444
UT,49,1982,3.2513342316557052,0
UT,49,1983,4.058430375538279,0
UT,49,1984,2.1859767529058867,0
UT,49,1985,6.423137031815242,0
UT,49,1986,3.1747776323729395,0
UT,49,1987,1.6614173228346456,0
UT,49,1988,6.425189893434562,0
UT,49,1989,4.948652685258962,0
UT,49,1990,7.699505463771312,0
UT,49,1991,3.039553455381507,0
UT,49,1992,3.030652418447694,0
UT,49,1993,1.36101353672992,0
UT,49,1994,12.102257140364884,0
UT,49,1995,4.3894950118339615,0
UT,49,1996,6.897404765364959,0
UT,49,1997,2.9885639295088113,0
UT,49,1998,7.292491841225806,0
UT,49,1999,3.480000304998404,0
UT,49,2000,12.324504848804871,0
UT,49,2001,9.711386647463256,0.03880764904386952
UT,49,2002,13.6397703706798,0
UT,49,2003,18.50057214530389,0
UT,49,2004,3.270809898762655,0
UT,49,2005,9.297173598748985,0
UT,49,2006,12.121377702960313,0
UT,49,2007,14.361233239955707,0
UT,49,2008,5.535998361748911,0
UT,49,2009,5.964980019607916,0
UT,49,2010,4.444721048269269,0
UT,49,2011,3.3585489313835772,0
UT,49,2012,8.742449671602277,0
UT,49,2013,11.574659418551544,0
UT,49,2014,4.057318967365638,0
UT,49,2015,7.13659613978117,0
UT,49,2016,8.767010861577965,0
UT,49,2017,10.625498664383057,0
UT,49,2018,6.862722501581579,0
UT,49,2019,6.797944368913024,0
UT,49,2020,10.490206376398618,0
VA,51,1982,2.8700549796833386,0
VA,51,1983,2.2473570604273547,0.4886019883199042
VA,51,1984,3.4347261905851276,-0.004258197779316105
VA,51,1985,1.116497862943028,0.024849469120618674
VA,51,1986,4.240715154014747,0.17988428163870818
VA,51,1987,2.0729938068677995,0.10398325639948269
VA,51,1988,1.138117248198931,0.41737971877876845
VA,51,1989,2.2229216236289737,-0.0025445754928967723
VA,51,1990,2.6320730308424665,-0.18864102400886562
VA,51,1991,1.3036235682685486,0.26806924973379886
VA,51,1992,2.365547505073401,0.05494796991657269
VA,51,1993,1.488590093302058,-0.03480345119068318
VA,51,1994,0.5771866448433087,0
VA,51,1995,0.3472155593456172,-0.06706308332707556
VA,51,1996,2.0073386440438235,-0.001285515923815105
VA,51,1997,0.852976673233151,0.09531738431110667
VA,51,1998,3.8826816056768507,0.01840110827529297
VA,51,1999,1.8382065437801174,0.5766386751295176
VA,51,2000,5.042323531907268,0.15072900684945395
VA,51,2001,3.0132360403007503,0.3122044597729163
VA,51,2002,4.576939494094603,0.83115130459051
VA,51,2003,3.9097354211354443,0.06572603089477513
VA,51,2004,3.5190133076969836,0.013950862815978819
VA,51,2005,3.9523615205965754,0.36203040342336057
VA,51,2006,2.007418585104187,0.10389549358027217
VA,51,2007,3.2799288904460475,0.2092915112111675
VA,51,2008,3.7775411750039964,0.039771837397730186
VA,51,2009,2.507947123091599,0
VA,51,2010,3.1373933088628547,0.6182230854129966
VA,51,2011,1.6870310517966978,0.24110690100844612
VA,51,2012,0.779201380114479,0.024083957557970992
VA,51,2013,1.1236021228555764,-0.1554152871298653
VA,51,2014,1.122056982073346,7.060277115876799e-5
VA,51,2015,1.8434605018047812,0.06040427779228507
VA,51,2016,0.26185263583598584,-0.24949344454744704
VA,51,2017,0.6991470073279302,0.030389493345658214
VA,51,2018,2.9579161735692665,0.0243240020794408
VA,51,2019,2.2559516781732967,0.21367669091393038
VA,51,2020,1.460305850161788,0.20592518227597845
VT,50,1982,0.5984928961248701,0
VT,50,1983,0.24410832110084035,0
VT,50,1984,0.2224591329068941,0
VT,50,1985,0.2281449893390192,0
VT,50,1986,0.5167022032693674,0
VT,50,1987,3.41666318908306,0
VT,50,1988,1.5184017570431774,0
VT,50,1989,0.833452080505081,0
VT,50,1990,0.2281449893390192,0
VT,50,1991,2.6952385437220387,0
VT,50,1992,0,0
VT,50,1993,1.396575255591695,0
VT,50,1994,1.6864112437100989,0
VT,50,1995,1.5876499534259711,0
VT,50,1996,0,0
VT,50,1997,0.2281449893390192,0
VT,50,1998,0.20540156361051884,0
VT,50,1999,1.0948687674646789,0
VT,50,2000,0,0
VT,50,2001,1.4666517109742059,0
VT,50,2002,2.8692485014791562,0.14125796859705803
VT,50,2003,1.0323732355078687,0
VT,50,2004,0.2224591329068941,0
VT,50,2005,4.397174418627467,0
VT,50,2006,0.720194675444267,0.15280739161336176
VT,50,2007,1.0529460583518173,0
VT,50,2008,1.1767976032288316,0
VT,50,2009,0.3469704645938241,0
VT,50,2010,2.1475974342496316,0.15280739161336176
VT,50,2011,0.7774709743295442,0
VT,50,2012,0.006552945657348985,0
VT,50,2013,1.5274840408439125,0
VT,50,2014,0.4742919427626636,0
VT,50,2015,1.0345042848633061,0
VT,50,2016,0.7460137695874858,0
VT,50,2017,1.1594164497959099,0
VT,50,2018,3.265465853669151,0
VT,50,2019,0.9769013358023801,0
VT,50,2020,3.5521827144779348,0
WA,53,1982,2.450385298959902,0
WA,53,1983,1.389847563964967,0
WA,53,1984,2.207111099347401,0.007978557626379106
WA,53,1985,3.508261944024087,0
WA,53,1986,2.4635942454625055,0
WA,53,1987,2.0467875765252432,0
WA,53,1988,1.6859735394927449,0
WA,53,1989,0.8209974410946689,0
WA,53,1990,3.8410435916471544,-9.442879970139074e-4
WA,53,1991,2.8638310261783464,0
WA,53,1992,3.878343283405731,0.03945646076170292
WA,53,1993,0.49306103078633584,0
WA,53,1994,2.7576082642745203,0
WA,53,1995,0.6345950799288191,0
WA,53,1996,2.8638376355427106,0
WA,53,1997,1.7193933023541927,0
WA,53,1998,4.637061250020679,0.006233248145608676
WA,53,1999,1.277867013984082,0
WA,53,2000,0.7679262456611828,0
WA,53,2001,2.003458675444697,0
WA,53,2002,2.0177658762770108,0.017453094807704295
WA,53,2003,2.4631422752570415,0
WA,53,2004,4.148109961841019,0
WA,53,2005,2.1413517075383037,0
WA,53,2006,4.092756185604634,0.007791560182010846
WA,53,2007,2.8825380617691323,0
WA,53,2008,1.8279831763694356,0
WA,53,2009,3.6768918578267806,0.0278002867294147
WA,53,2010,0.9883932330179994,0
WA,53,2011,0.13617172290664337,0
WA,53,2012,2.7915438865769246,0
WA,53,2013,2.0070265348002008,0.1646346763057396
WA,53,2014,4.134685340162445,0
WA,53,2015,4.846331135535898,0.16871937261931388
WA,53,2016,2.071845373486817,0
WA,53,2017,3.0145908467802722,0
WA,53,2018,2.5676272850182853,0
WA,53,2019,0.6614876565074925,0
WA,53,2020,2.569540452357375,0
WI,55,1982,0.20848028733826096,0.006693899064435367
WI,55,1983,0.16038170111149874,0.007582372220683656
WI,55,1984,0.29620342305553926,0
WI,55,1985,0.07156729931659855,0
WI,55,1986,0.4438319206065513,0.02636243187046639
WI,55,1987,0.30225808014852973,-0.006559632904938828
WI,55,1988,1.0543227680699019,0.2203047275799917
WI,55,1989,0.1467027085223318,0
WI,55,1990,0.0497056849088251,0.14558136998419605
WI,55,1991,-0.4968697110678395,0
WI,55,1992,0.029120200392321993,0
WI,55,1993,0.036862626106022756,0
WI,55,1994,0.3822543803038503,0
WI,55,1995,0.594375139735476,0.12846681593493625
WI,55,1996,0.24406377966298543,0.009461062063512979
WI,55,1997,0.6023432361814249,-0.02891207913635005
WI,55,1998,0.26232717496692004,0
WI,55,1999,0.5191406410360901,-0.05403838518089432
WI,55,2000,-0.3446795932523299,0.01486361839504546
WI,55,2001,0.709092439282589,-0.06580968375447804
WI,55,2002,0.24905791299157443,0.07811305837396232
WI,55,2003,-0.9643813963704284,0.004849123731716959
WI,55,2004,0.04709742430733155,0
WI,55,2005,0.1591231701863789,0.02332168125056218
WI,55,2006,-0.10478324213497014,-0.0014998237207691778
WI,55,2007,0.38689264348482677,0
WI,55,2008,0.29339654576939234,0
