STATE,state,year,wbgt_26_prison,wbgt_28_prison,wbgt_30_prison,wbgt_35_prison,wbgt_26_state,wbgt_28_state,wbgt_30_state,wbgt_35_state,wbgt_26_diff,wbgt_28_diff,wbgt_30_diff,wbgt_35_diff
FL,12,1982,108.83272450803946,27.311421562512994,0.10342902285025274,0,117.57536519817049,34.788926029070694,0.056711981678161105,0,-8.742640690131026,-7.477504466557701,0.04671704117209163,0
FL,12,1983,92.96491978355519,43.66025172698492,2.405542983065747,0,105.3377455881483,48.50467166788776,1.2243008033185028,0,-12.372825804593106,-4.844419940902846,1.1812421797472443,0
FL,12,1984,82.4773784279834,17.843915013928736,0.1908503952909591,0,92.74221470650949,23.24504478358751,0.07188716430878239,0,-10.26483627852609,-5.401129769658773,0.1189632309821767,0
FL,12,1985,106.25607488848102,26.42598169366287,2.27657893642676,0,124.88403017824454,37.00190166742563,1.5966741875296393,0,-18.62795528976352,-10.575919973762758,0.6799047488971206,0
FL,12,1986,121.42698551292789,28.967372904007554,2.7990401349513236,0,128.38564394753945,23.932465973248277,0.8972072963976636,0,-6.958658434611564,5.034906930759277,1.90183283855366,0
FL,12,1987,98.24445078018734,46.57723171593697,0.8928883265917069,0,106.89407485505272,52.86372125778707,0.4638144621457524,0,-8.649624074865386,-6.286489541850102,0.4290738644459545,0
FL,12,1988,94.19732473256235,29.47439666898317,0.39879541688198294,0,106.16450940529339,35.46969025356763,0.08938520793332196,0,-11.967184672731037,-5.995293584584456,0.309410208948661,0
FL,12,1989,116.24999257530129,35.463794199231394,0.795007038614373,0,132.2711777311958,45.25255091968101,0.16915439577321723,0,-16.0211851558945,-9.78875672044962,0.6258526428411558,0
FL,12,1990,121.84602956812013,45.035638553787486,1.3504338993923626,0,133.16737010798565,53.618740431726195,0.510655584189032,0,-11.321340539865517,-8.58310187793871,0.8397783152033306,0
FL,12,1991,116.44568981390735,38.74473291873816,0.10020967349144971,0,130.54992094869345,50.6055888054554,0.33113364913965043,0,-14.104231134786104,-11.86085588671724,-0.23092397564820072,0
FL,12,1992,98.38954721217414,20.195370551863004,0.24293020189240722,0,112.43818473874282,31.085761287473115,0.30960218241707865,0,-14.048637526568683,-10.890390735610112,-0.06667198052467144,0
FL,12,1993,110.29623359884056,36.17135016661024,1.9757004460758982,0,120.47979056787139,41.70446425462145,0.6330553518173271,0,-10.183556969030832,-5.53311408801121,1.3426450942585713,0
FL,12,1994,97.55328854755074,17.863765688388366,0.02737634906775483,0,121.09011524607281,37.49324931507157,0.237917295085398,0,-23.536826698522077,-19.629483626683207,-0.21054094601764317,0
FL,12,1995,114.96113615709474,39.61640442630838,2.5594183788021883,0,133.0036467502988,57.622526125723326,4.743464227062071,0,-18.042510593204057,-18.006121699414948,-2.1840458482598826,0
FL,12,1996,95.76078214746046,22.890720314569634,0.4923466205741371,0,112.70455169739373,37.04660554918214,0.6567744267963612,0,-16.943769549933265,-14.155885234612505,-0.16442780622222414,0
FL,12,1997,98.26057128601721,31.158466829416064,1.0416020717879269,0,112.87430141000733,44.09139017630623,0.40635930901949546,0,-14.613730123990123,-12.932923346890163,0.6352427627684314,0
FL,12,1998,128.90142969998277,75.45812172942021,4.399739838557351,0,137.25550924514607,87.89529681835714,6.2257374281788485,0,-8.354079545163302,-12.437175088936925,-1.8259975896214975,0
FL,12,1999,96.79051658083715,36.58247058334373,4.1951804795761385,0,111.85422294385054,43.397964113021665,3.4669828288742335,0,-15.063706363013395,-6.815493529677937,0.728197650701905,0
FL,12,2000,109.1155639504149,29.570270318430477,1.3290032490481536,0,118.41081083270525,35.175816442608095,0.5317965429538467,0,-9.295246882290357,-5.605546124177618,0.7972067060943069,0
FL,12,2001,97.84681955606241,20.569308077478215,0.028231674358654524,0,108.67320265873268,29.603335973187203,0.19167026452216138,0,-10.826383102670263,-9.034027895708988,-0.16343859016350684,0
FL,12,2002,117.11447697452438,29.971263446129356,0.6295669321738924,0,131.17164674280696,40.193257085198546,0.2845878544247027,0,-14.057169768282577,-10.22199363906919,0.3449790777491897,0
FL,12,2003,104.69502307596358,13.306550960162037,0.11035478180295444,0,126.0521936934566,28.733995213503107,0.018904810226483812,0,-21.357170617493026,-15.42744425334107,0.09144997157647063,0
FL,12,2004,100.98288161466408,24.036363204381168,0.01229530105668312,0,112.44621292588513,34.881762365751804,0,0,-11.463331311221054,-10.845399161370636,0.01229530105668312,0
FL,12,2005,104.38855527242704,41.428024970746684,0.42911788639617005,0,117.41578310728853,51.14296931774274,0.3278290293967539,0,-13.027227834861492,-9.714944346996056,0.10128885699941614,0
FL,12,2006,96.2789370207357,15.660756606496909,4.989397530248223e-4,0,107.53861267056348,19.70333698647932,0,0,-11.259675649827784,-4.042580379982413,4.989397530248223e-4,0
FL,12,2007,101.17264503406452,28.68863783507665,1.829784327351996,0,110.47568004994817,38.38254341473538,0.5121281531058466,0,-9.303035015883651,-9.693905579658729,1.3176561742461494,0
FL,12,2008,98.26006046674625,12.268417707609425,0,0,110.47729219117406,15.787621081425495,0,0,-12.217231724427805,-3.5192033738160706,0,0
FL,12,2009,113.69148891937965,39.77228746057485,0.47734278942960495,0,130.9957688036077,57.83147960149778,1.0867682351091887,0,-17.304279884228038,-18.05919214092293,-0.6094254456795838,0
FL,12,2010,119.2732526714066,70.64035947421253,6.013869337182297,0,129.30792465068316,80.14642232100223,5.538628938557879,0,-10.034671979276567,-9.506062846789703,0.47524039862441825,0
FL,12,2011,112.3571874053351,56.10262715539003,1.9035026758614135,0,119.92127550699382,65.44554177675893,1.4569754193608213,0,-7.564088101658726,-9.342914621368898,0.4465272565005922,0
FL,12,2012,93.84561378499261,25.34084712842353,0.49314848803435557,0,107.11414087523293,30.881971447956523,0.07417934997049012,0,-13.268527090240326,-5.541124319532994,0.41896913806386543,0
FL,12,2013,99.88691292907333,20.77573252077431,0.008535433632103209,0,112.25051159291802,23.187697649275933,0,0,-12.363598663844684,-2.411965128501624,0.008535433632103209,0
FL,12,2014,105.55324102947903,32.859643495666944,0.1876191664142269,0,118.40686938774688,39.37371788285212,0.025625419313504462,0,-12.853628358267855,-6.514074387185175,0.16199374710072245,0
FL,12,2015,120.3435675380293,53.886336772453774,2.2136471901970216,0,136.13657796329423,59.13704702447106,0.5593047092921147,0,-15.793010425264924,-5.250710252017285,1.6543424809049068,0
FL,12,2016,119.06631146908059,62.04635387895959,0.4925366928610037,0,129.58187444106062,73.32435808053206,0.1168111851335203,0,-10.515562971980032,-11.278004201572472,0.3757255077274834,0
FL,12,2017,119.99952481928284,51.83320562851559,0.18603919052964832,0,134.99351192150635,61.03571973213252,0.08952819907471432,0,-14.993987102223514,-9.202514103616927,0.096510991454934,0
FL,12,2018,131.9016078927517,54.577487125572446,0.40107628432438214,0,140.39550379991914,56.29455995283164,0.1061521926728891,0,-8.493895907167428,-1.7170728272591944,0.294924091651493,0
FL,12,2019,133.46214294623925,56.91732449497199,2.3395285019333913,0,145.4492550642898,68.66015438448514,1.0784883028408263,0,-11.987112118050533,-11.742829889513146,1.261040199092565,0
FL,12,2020,127.89196172419324,74.46970425940115,2.957049602927113,0,144.90364367842324,87.77944604117403,1.3862169742007109,0,-17.01168195423,-13.309741781772871,1.5708326287264023,0
GA,13,1982,65.3784290712852,11.444273821145346,0.02504140661847777,0,47.6304834800881,6.9187626155176085,0,0,17.747945591197094,4.525511205627738,0.02504140661847777,0
GA,13,1983,62.97581414735272,33.187300507848065,5.7983744474547265,0,55.96644991246095,24.887367126832196,3.4951548460878716,0,7.00936423489177,8.299933381015869,2.303219601366855,0
GA,13,1984,48.88978709868486,7.974256600379515,0.014697978479527031,0,34.20407597714352,4.811118834594855,0,0,14.685711121541345,3.1631377657846595,0.014697978479527031,0
GA,13,1985,59.63074071230353,15.979258300518817,2.0976538077636038,0,46.55125808609108,8.411270684393735,1.0004808218011012,0,13.079482626212446,7.567987616125082,1.0971729859625026,0
GA,13,1986,84.49075892024702,34.516886222290474,4.339885268018734,0,67.63998521547103,23.460394274922884,2.293450384642628,0,16.85077370477599,11.05649194736759,2.046434883376106,0
GA,13,1987,67.1030613476072,30.401101251521897,1.4592021410786562,0,55.080017047590545,19.773859459173888,0.5465158906286895,0,12.02304430001665,10.62724179234801,0.9126862504499667,0
GA,13,1988,63.81423510184383,22.074619662385242,0.5670348473713652,0,54.23385667139262,14.433355577773609,0.27238420027279125,0,9.580378430451205,7.641264084611633,0.29465064709857397,0
GA,13,1989,62.82273579835251,18.220052868847965,0.4137919687613114,0,47.95555707028459,10.45251696232219,0.23894994338743566,0,14.86717872806792,7.767535906525776,0.17484202537387575,0
GA,13,1990,77.74585659599205,28.028452653862608,0.9555440994197589,0,62.962048041627604,18.489810831369706,0.3976094347543424,0,14.783808554364448,9.538641822492902,0.5579346646654165,0
GA,13,1991,73.66234136603451,23.096600818260594,0.42593425396790574,0,60.573595089737644,14.310158492290325,0.20254997553736995,0,13.088746276296867,8.786442325970269,0.2233842784305358,0
GA,13,1992,48.46035384834757,8.949105507354474,0.0845243448979368,0,32.76030961671524,5.0792118116476805,0.015772450959726445,0,15.700044231632333,3.8698936957067938,0.06875189393821035,0
GA,13,1993,76.56034397657098,29.765687898298765,3.470247562219614,0,66.44369654812675,22.406201133810246,1.702666718255606,0,10.116647428444224,7.359486764488519,1.7675808439640082,0
GA,13,1994,38.30526823810725,2.2430979828669835,0,0,22.698176303047365,1.0840137121332258,0,0,15.607091935059888,1.1590842707337576,0,0
GA,13,1995,61.77573517313999,20.31631365924821,3.363413002226634,0,49.3615189264033,14.521190331385526,1.55974356248754,0,12.414216246736693,5.795123327862683,1.803669439739094,0
GA,13,1996,52.52622053548904,11.3866226458555,0.14860314361241211,0,36.59109641572421,6.260798827473791,0.06231418481819058,0,15.93512411976483,5.125823818381709,0.08628895879422153,0
GA,13,1997,52.07348989239763,15.381599008434884,1.0478781164650266,0,37.59356281552131,8.69977315841995,0.520232075084524,0,14.479927076876322,6.681825850014935,0.5276460413805026,0
GA,13,1998,82.15033618883612,35.674439776678476,1.990523094472902,0,64.8465083646848,20.29657344990854,0.811962582736316,0,17.303827824151327,15.377866326769936,1.178560511736586,0
GA,13,1999,59.89975759304149,25.697287455165682,3.6064012986870537,0,47.80169600538904,18.242725515211664,1.8122795711887885,0,12.098061587652452,7.454561939954019,1.7941217274982653,0
GA,13,2000,62.59877809343088,14.971152475073763,0.40228586471278616,0,46.38492310299013,9.479304943551975,0.15643887188790787,0,16.21385499044075,5.491847531521788,0.2458469928248783,0
GA,13,2001,49.91865656089241,10.268643946955654,0.17464269653061895,0,31.316907121586414,4.757811054456241,0.07657253076803519,0,18.601749439305994,5.510832892499414,0.09807016576258376,0
GA,13,2002,69.07285371123956,16.212298039903914,0.3355087803968454,0,52.62421194190678,7.2882756466190015,0.05345208230687934,0,16.44864176933278,8.924022393284911,0.28205669808996603,0
GA,13,2003,52.44623720782283,5.755717403942129,0,0,35.496353211772565,2.449185780059895,0,0,16.949883996050268,3.3065316238822344,0,0
GA,13,2004,54.255646107777864,11.719652513464007,0.07882065175662781,0,37.11079074931362,5.487024662992921,0.0018551183156784638,0,17.14485535846424,6.232627850471086,0.07696553344094935,0
GA,13,2005,63.577937676183794,25.3437901040924,1.9921574219307001,0,48.01443559556088,16.02710028162917,0.9017425874884409,0,15.56350208062291,9.316689822463228,1.0904148344422593,0
GA,13,2006,61.1015257379153,15.330770327633296,0.21828691770228917,0,48.331546854441,9.129681110787212,0.11763979889060644,0,12.769978883474302,6.201089216846084,0.10064711881168273,0
GA,13,2007,57.52242538582193,18.962673715846396,2.7218901161579048,0,43.645067886718145,13.642646065428105,1.1690496287267962,0,13.877357499103788,5.320027650418291,1.5528404874311086,0
GA,13,2008,52.46493874014193,7.847930765940177,0.09050225405565489,0,35.59397993212513,3.822367818174377,0.01879210419362003,0,16.870958808016802,4.0255629477658,0.07171014986203486,0
GA,13,2009,51.187179852800845,12.085171494696663,0.3122991367679803,0,34.18945402514498,5.798155172632428,0.07392509972615714,0,16.997725827655863,6.287016322064235,0.2383740370418232,0
GA,13,2010,85.76416325724753,46.92369116695368,6.509197205190361,0,74.62528854146363,31.79282849040831,2.364481653967702,0,11.1388747157839,15.13086267654537,4.144715551222659,0
GA,13,2011,83.38302493172021,27.102359354605184,0.91855784312650135,0,69.40867556201121,17.3838810726231,0.3899991125736079,0,13.974349369709003,9.718478281982083,0.5285587305528934,0
GA,13,2012,52.503548355252335,12.566672882229705,1.2776272636532156,0,41.94320821359549,8.000545055424402,0.6279534269425804,0,10.560340141656845,4.566127826805303,0.6496738367106352,0
GA,13,2013,48.88567385843872,7.3983481227171515,0.14672750606017396,0,31.61474607221306,2.7559167415828556,0,0,17.270927786225663,4.642431381134296,0.14672750606017396,0
GA,13,2014,59.71131634656517,12.213691057267273,0.2140091478463074,0,41.697062535919244,5.3224594596634125,0.006359517690238427,0,18.014253810645926,6.89123159760386,0.20764963015606897,0
GA,13,2015,69.76493106209348,26.571027432570283,1.4194737246213076,0,57.403335129401874,17.17397658708286,0.2991379165585245,0,12.361595932691607,9.397050845487424,1.1203358080627832,0
GA,13,2016,84.88101218615977,31.44812381401573,1.3100286281521132,0,74.53107472496814,16.921854922402435,0.1660787343033991,0,10.34993746119163,14.526268891613295,1.143949893848714,0
GA,13,2017,59.92229814959032,16.379218813412454,0.049709879454639186,0,44.17671061936937,8.03858959429035,0,0,15.745587530220945,8.340629219122103,0.049709879454639186,0
GA,13,2018,82.54739001195581,12.857945134859436,0.007787734866018054,0,61.58951855473735,5.945943058099667,7.857870832612046e-4,0,20.95787145721846,6.912002076759769,0.0070019477827568495,0
GA,13,2019,90.69735326700962,25.802421875856925,1.1125382531342891,0,73.47426039845615,12.85833391356057,0.5314719016336062,0,17.223092868553465,12.944087962296356,0.5810663515006829,0
GA,13,2020,70.88176902236506,23.970373701587164,0.14978775680329937,0,56.117255462806455,12.626149052797956,0.08802114879929696,0,14.764513559558608,11.344224648789208,0.06176660800400241,0
IA,19,1982,12.450252951096122,2.907471222230369,0.05564924114671164,0,10.749295151424292,2.4890574054716956,0,0,1.70095779967183,0.4184138167586733,0.05564924114671164,0
IA,19,1983,41.88789500696532,15.831219297602464,2.3663758340054257,0,38.67022866459043,13.080168467696424,1.4265556089710094,0,3.2176663423748906,2.75105082990604,0.9398202250344163,0
IA,19,1984,17.17398636263656,5.0457511547767435,0.05880196495344234,0,15.294353835804621,4.2174439443216,0.047400661365527764,0,1.8796325268319372,0.8283072104551437,0.011401303587914573,0
IA,19,1985,11.547767431629884,1.4973971698804898,0,0,10.56480159847842,1.583202194161836,0,0,0.9829658331514644,-0.08580502428134618,0,0
IA,19,1986,16.494317765232054,3.5635310506635385,0,0,15.475454731380486,3.5678448152044306,0,0,1.0188630338515683,-0.004313764540892162,0,0
IA,19,1987,27.5996040765452,12.350392257496884,0.49021189236747564,0,25.55431546893019,11.594973782178675,0.07426461260905722,0,2.04528860761501,0.7554184753182085,0.41594727975841844,0
IA,19,1988,32.49446440354865,16.457951462717208,1.8169953808930273,0,31.54081824322616,15.578446161459631,1.3054187120941203,0,0.9536461603224886,0.8795053012575771,0.511576668798907,0
IA,19,1989,12.49981670210426,3.9164894787007847,0.28183884449006524,0,12.027522025163675,3.6680432732340256,0.08119632669104422,0,0.47229467694058513,0.2484462054667591,0.20064251779902104,0
IA,19,1990,20.235721093921843,6.970232421731798,0.4086809883422538,0,18.200974607140264,5.833203884333003,0.1092384155730024,0,2.0347464867815788,1.1370285373987947,0.2994425727692514,0
IA,19,1991,21.879243346286383,5.2155583253904245,0,0,19.376260404852278,3.997971842424238,0,0,2.502982941434105,1.2175864829661864,0,0
IA,19,1992,3.2916636117017375,0.8451499376787155,0,0,2.887806951530318,0.7434903691845128,0,0,0.4038566601714195,0.10165956849420266,0,0
IA,19,1993,11.173106532737004,2.205880196495344,0.02338881149644402,0,8.390320383845875,0.8910176060955131,0.002722973649369821,0,2.7827861488911285,1.314862590399831,0.0206658378470742,0
IA,19,1994,14.579367988855488,2.233594838331256,0,0,12.526542175276226,1.1551274648811223,0,0,2.052825813579261,1.0784673734501338,0,0
IA,19,1995,24.995674169660532,12.230662071999413,3.1393797199208153,0,23.3283611863542,11.368660791602627,2.3995605036386967,0,1.6673129833063314,0.862001280396786,0.7398192162821187,0
IA,19,1996,9.27223403475328,4.1884302368208814,0.42627758633330887,0,7.9641496527777775,3.631348611111111,0.19090659722222222,0,1.3080843819755028,0.5570816257097704,0.23537098911108664,0
IA,19,1997,21.790233888114965,7.350612214971772,1.7370041791920228,0,20.010944897114232,6.5523221285599105,1.4678257795683956,0,1.7792889910007332,0.7982900864118614,0.2691783996236272,0
IA,19,1998,22.832685680768385,8.693379280005866,1.227802624825867,0,19.053398840872074,6.453329667997762,0.7871917879947858,0,3.7792868398963115,2.2400496120081037,0.44061083683108127,0
IA,19,1999,24.34936578928074,13.99032187110492,3.871618153823594,0,22.302221251877377,12.907328335219566,3.297489678280415,0,2.047144537403362,1.082993535885354,0.574128475543179,0
IA,19,2000,17.93760539629005,5.545861133514188,0.3160055722560305,0,15.336011774397786,4.600382647443708,0.11577918839002317,0,2.6015936218922633,0.9454784860704795,0.20022638386600733,0
IA,19,2001,23.311019869491897,11.607815822274361,3.462643888848156,0,21.75514538384589,10.530860706883397,2.6700000034106446,0,1.555874485646008,1.0769551153909642,0.7926438854375113,0
IA,19,2002,30.207053303028083,9.526358237407434,1.1956888334921916,0,27.664775883586653,7.44123031769109,0.9318203660648742,0,2.5422774194414295,2.085127919716344,0.2638684674273174,0
IA,19,2003,19.34841264022289,9.546887601730333,1.2662218637730038,0,17.779123650279963,7.44289749928535,0.7021348409703743,0,1.569288989942926,2.1039901024449827,0.5640870228026296,0
IA,19,2004,7.452745802478187,1.951096121416526,0.16504142532443727,0,6.275359006783167,1.3430230884994252,0.06674385968476132,0,1.1773867956950204,0.6080730329171009,0.09829756563967595,0
IA,19,2005,24.307573869051982,7.096048097367842,1.4269374587579735,0,22.204471379889856,6.026816742644683,1.008399523149963,0,2.1031024891621257,1.0692313547231596,0.41853793560801056,0
IA,19,2006,19.186303981230296,8.425397756433757,1.3652027274726886,0,16.826420451116526,7.507093706121146,0.8507817225253835,0,2.3598835301137697,0.918304050312611,0.514421004947305,0
IA,19,2007,18.56316445487206,2.888994794339761,0.18432436395630178,0,17.032318155568863,2.753600279006619,0.03986780527685272,0,1.530846299303196,0.13539451533314173,0.14445655867944907,0
IA,19,2008,9.51807317251998,1.7985922721607155,0.6139013124129336,0,7.489493604673133,1.3621220830209093,0.38966478317279546,0,2.0285795678468466,0.4364701891398062,0.2242365292401381,0
IA,19,2009,8.96238727179412,3.914729818901679,0.5054622772930567,0,7.673990312806022,2.9567663632137218,0.4208202131974005,0,1.2883969589880975,0.957963455687957,0.08464206409565622,0
IA,19,2010,22.317398636263654,9.134613974631572,1.4622772930566756,0,20.63268781268243,7.903833364090102,1.4016505076177905,0,1.6847108235812236,1.23078061054147,0.06062678543888511,0
IA,19,2011,28.004032553706285,13.452819121636484,4.761419458904612,0,25.887888633390418,12.320399755834474,4.0284220672420386,0,2.116143920315867,1.1324193658020096,0.7329973916625736,0
IA,19,2012,29.139233081604225,10.240633477527679,0.36380966346506344,0,26.54631954041219,9.079228261166312,0.22172427331382416,0,2.5929135411920363,1.1614052163613664,0.14208539015123928,0
IA,19,2013,20.070459711122517,3.2987022508981596,0.004619106972651954,0,18.254599401732744,2.497673674463103,0,0,1.8158603093897732,0.8010285764350566,0.004619106972651954,0
IA,19,2014,9.133440868098834,2.8368648727912604,5.865532663685021e-4,0,7.546010262186949,1.6968350273560804,0,0,1.5874306059118846,1.14002984543518,5.865532663685021e-4,0
IA,19,2015,13.707749835031894,3.683334555319305,0.26116284185057553,0,12.427856031353953,2.463168618122228,0.033532305900867275,0,1.2798938036779415,1.220165937197077,0.22763053594970825,0
IA,19,2016,24.10726592858714,7.155143338954469,1.588752841117384,0,21.76409145891913,5.869948710747125,1.5585763482179618,0,2.3431744696680106,1.2851946282073436,0.030176492899422147,0
IA,19,2017,16.5065620646675,4.166581127648654,0.753574308966933,0,14.865224602335948,3.002663075183842,0.4329462988917001,0,1.6413374623315509,1.1639180524648123,0.3206280100752329,0
IA,19,2018,23.93613901312413,6.7607595864799475,0.004619106972651954,0,20.51683958220896,5.935144607765326,0,0,3.4192994309151707,0.8256149787146212,0.004619106972651954,0
IA,19,2019,18.181831512574234,5.098101033800132,1.2805924187990323,0,15.403614892536893,4.829354132616955,1.1320830258045649,0,2.778216620037341,0.2687469011831771,0.14850939299446742,0
IA,19,2020,23.322530977344382,5.065474008358384,0.2536842877043772,0,21.007861394169417,4.143820839870007,0.0879233876002391,0,2.3146695831749646,0.9216531684883771,0.16576090010413808,0
ID,16,1982,1.155960028551035,0.042826552462526764,0,0,0.6024633516617816,0,0,0,0.5534966768892534,0.042826552462526764,0,0
ID,16,1983,4.455299785867238,1.3577801570306924,0,0,1.9564943298417856,0.5644615768488483,0,0,2.4988054560254525,0.7933185801818441,0,0
ID,16,1984,4.846181299072091,0.08716987865810136,0,0,1.8661056447697897,0,0,0,2.9800756543023015,0.08716987865810136,0,0
ID,16,1985,4.448072805139186,0.08360099928622412,0,0,2.3416307026809515,0,0,0,2.1064421024582347,0.08360099928622412,0,0
ID,16,1986,2.9656495360456816,0.6086723768736617,0,0,1.360016924865111,0,0,0,1.6056326111805705,0.6086723768736617,0,0
ID,16,1987,2.324768022840828,0.010795860099928622,0,0,0.6231510339996549,0,0,0,1.7016169888411732,0.010795860099928622,0,0
ID,16,1988,6.756602426837973,0.018112062812276945,0,0,2.86157373589806,0,0,0,3.8950286909399128,0.018112062812276945,0,0
ID,16,1989,7.012937187723055,0.6410599571734475,0,0,2.3409577271026834,0.2020834757983741,0,0,4.6719794606203715,0.43897648137507345,0,0
ID,16,1990,12.996252676659529,1.399536045681656,0.010706638115631691,0,5.46993485679855,0.6219590373227577,0,0,7.526317819860979,0.7775770083588982,0.010706638115631691,0
ID,16,1991,6.639007851534618,0,0,0,2.8221531003527263,0,0,0,3.816854751181892,0,0,0
ID,16,1992,9.107512491077802,0.05362241256245539,0,0,3.988958529869262,0,0,0,5.118553961208541,0.05362241256245539,0,0
ID,16,1993,0.6928087080656674,0.0036581013561741613,0,0,0.22948922726153553,0,0,0,0.4633194808041319,0.0036581013561741613,0,0
ID,16,1994,14.858672376873661,0.7777480371163454,0,0,7.317450309699312,0.3243787020485651,0,0,7.541222067174349,0.4533693350677803,0,0
ID,16,1995,2.7852426837972875,0,0,0,1.3461445682844004,0,0,0,1.439098115512887,0,0,0
ID,16,1996,9.52703426124197,0.17148465381870093,0,0,5.368339114295142,0.11077752481740721,0,0,4.158695146946829,0.060707129001293714,0,0
ID,16,1997,3.7344753747323343,0.032119914346895075,0,0,1.3851569972121038,0,0,0,2.3493183775202304,0.032119914346895075,0,0
ID,16,1998,17.39971448965025,0.8950749464668094,0,0,8.600749319671397,0.4803463287807745,0,0,8.798965169978853,0.4147286176860349,0,0
ID,16,1999,5.093593861527481,0.014364739471805853,0,0,2.524306252351687,0,0,0,2.569287609175794,0.014364739471805853,0,0
ID,16,2000,9.240720913633119,0.140435403283369,0,0,4.940930254034461,0.10241567456500157,0,0,4.299790659598658,0.03801972871836744,0,0
ID,16,2001,9.218058529621699,1.3899892933618843,0.0036581013561741613,0,5.297275224589799,0.7180070335358139,0,0,3.9207833050318994,0.6719822598260704,0.0036581013561741613,0
ID,16,2002,10.97501784439686,2.317094932191292,0.032209136331192004,0,6.882484116349789,1.2181342194554945,0,0,4.09253372804707,1.0989607127357977,0.032209136331192004,0
ID,16,2003,15.799696645253391,2.215203426124197,0.010795860099928622,0,9.703514794114627,1.3964338628995585,0,0,6.096181851138764,0.8187695632246386,0.010795860099928622,0
ID,16,2004,7.565845824411135,0.06477516059957174,0,0,4.113967360299813,0.12808502933606936,0,0,3.4518784641113225,-0.06330986873649762,0,0
ID,16,2005,9.400071377587437,0.08636688079942897,0,0,5.19772713428616,0,0,0,4.202344243301277,0.08636688079942897,0,0
ID,16,2006,11.435492505353318,1.3090649536045682,0.0036581013561741613,0,7.098548413563574,0.9015353357359623,0,0,4.336944091789745,0.40752961786860586,0.0036581013561741613,0
ID,16,2007,11.314329050678086,0.14409350463954318,0,0,6.4187096581301635,0.14917165247607309,0,0,4.895619392547923,-0.005078147836529906,0,0
ID,16,2008,5.702444682369736,0.021413276231263382,0,0,3.2128017623442306,0,0,0,2.489642920025505,0.021413276231263382,0,0
ID,16,2009,6.150160599571734,0.021413276231263382,0,0,3.571943318457656,0.12053030064222527,0,0,2.578217281114078,-0.09911702441096189,0,0
ID,16,2010,4.288008565310492,0,0,0,2.3605902398685017,0,0,0,1.9274183254419905,0,0,0
ID,16,2011,2.45610278372591,0,0,0,1.3098344223719158,0,0,0,1.1462683613539941,0,0,0
ID,16,2012,7.865185581727338,0.09903640256959315,0,0,4.410583930171501,0,0,0,3.454601651555837,0.09903640256959315,0,0
ID,16,2013,8.176302640970736,1.4812633832976445,0.010706638115631691,0,4.73100636269403,1.0372897169013673,0,0,3.4452962782767056,0.4439736663962772,0.010706638115631691,0
ID,16,2014,7.643112062812277,0.028729478943611705,0,0,5.267050105131083,0,0,0,2.376061957681194,0.028729478943611705,0,0
ID,16,2015,12.27382226980728,1.2004817987152034,0,0,7.6954798652946,0.7372040460031649,0,0,4.5783424045126795,0.4632777527120385,0,0
ID,16,2016,7.215827980014276,0,0,0,4.1845536556225635,0,0,0,3.0312743243917124,0,0,0
ID,16,2017,10.975731620271235,0.07762312633832977,0,0,6.936036447263984,0.12620301265594608,0,0,4.039695173007251,-0.04857988631761631,0,0
ID,16,2018,8.001249107780158,0.18049607423269093,0,0,5.267131411116197,0.14102029937091698,0,0,2.7341176966639607,0.03947577486177395,0,0
ID,16,2019,4.253122769450393,0.021413276231263382,0,0,2.7633265513733467,0,0,0,1.4897962180770459,0.021413276231263382,0,0
ID,16,2020,7.2930049964311205,0.7072626695217702,0,0,4.745950682927978,0.2706198926823554,0,0,2.5470543135031427,0.43664277683941477,0,0
IL,17,1982,16.875553962460895,5.736069473409802,0.13697536496350365,0,10.236372920297539,3.2091425277952395,0.04709540875089476,0,6.639181042163356,2.526926945614562,0.08987995621260889,0
IL,17,1983,46.41348409801877,19.381745307612096,3.58640185088634,0,35.890144160036755,13.271709356452606,2.1542811899503005,0,10.523339937982016,6.110035951159491,1.4321206609360395,0
IL,17,1984,21.97381712721585,5.7134873566214806,0.5924954379562044,0,14.384461743289677,3.810317192294488,0.25322168550587204,0,7.589355383926172,1.9031701643269927,0.33927375245033237,0
IL,17,1985,18.836385557872784,3.996024504692388,0.04285062565172054,0,12.029087750188248,2.330248225059071,0.0031089975487323656,0,6.807297807684536,1.665776279633317,0.039741628102988175,0
IL,17,1986,24.84656869134515,7.577212591240876,0.10354210114702815,0,15.372816713293389,4.962957508518081,0.03721356004660301,0,9.473751978051762,2.614255082722795,0.06632854110042513,0
IL,17,1987,36.85207572992701,13.125342153284672,1.4822243222106362,0,27.884775012235348,9.424941325192528,0.7058960993927317,0,8.96730071769166,3.7004008280921443,0.7763282228179045,0
IL,17,1988,34.551339285714285,18.032928180396247,2.740403415015641,0,31.483552032611833,17.056849023662576,1.45991166809567,0,3.067787253102452,0.9760791567336717,1.280491746919971,0
IL,17,1989,21.11273136079249,7.186245437956204,0.24125065172054222,0,12.587468265222155,4.516904896062605,0.0814347244093039,0,8.525263095570336,2.6693405418935994,0.15981592731123834,0
IL,17,1990,24.188493873826904,11.182872784150156,1.01117700729927,0,16.75012747399967,7.991207611839227,0.7030371815463748,0,7.438366399827235,3.1916651723109295,0.3081398257528952,0
