STATE,state,year,fed_prison_type,wbgt_26_prison,wbgt_28_prison,wbgt_30_prison,wbgt_35_prison,wbgt_26_state,wbgt_28_state,wbgt_30_state,wbgt_35_state,wbgt_26_diff,wbgt_28_diff,wbgt_30_diff,wbgt_35_diff
AZ,04,2005,Private facility,121,77,8,0,86.96139509720457,38.83349491709049,3.3035476326138533,0,34.03860490279543,38.16650508290951,4.696452367386147,0
AZ,04,2005,USP,86,19,0,0,86.96139509720457,38.83349491709049,3.3035476326138533,0,-0.9613950972045728,-19.83349491709049,-3.3035476326138533,0
AZ,04,2005,Work camp,94.73039215686275,34.44607843137255,1.3431372549019607,0,86.96139509720457,38.83349491709049,3.3035476326138533,0,7.768997059658176,-4.387416485717942,-1.9604103777118926,0
AZ,04,2006,FCI,72.829910887253,20.650523053080203,0.835335141418055,0,91.36270855168257,42.25527185381798,6.537183157600726,0,-18.532797664429566,-21.604748800737777,-5.701848016182671,0
AZ,04,2006,ICE facility,122.19612448620082,63.97064004697592,10.549031121550206,0,91.36270855168257,42.25527185381798,6.537183157600726,0,30.833415934518243,21.715368193157943,4.01184796394948,0
AZ,04,2006,Private facility,124,67,12,0,91.36270855168257,42.25527185381798,6.537183157600726,0,32.63729144831743,24.74472814618202,5.462816842399274,0
AZ,04,2006,USP,68,12,0,0,91.36270855168257,42.25527185381798,6.537183157600726,0,-23.362708551682573,-30.25527185381798,-6.537183157600726,0
AZ,04,2006,Work camp,88.81862745098039,30.80392156862745,1.3431372549019607,0,91.36270855168257,42.25527185381798,6.537183157600726,0,-2.5440811007021864,-11.451350285190529,-5.1940459026987655,0
AZ,04,2007,FCI,77.99147617202635,24.465323518016273,0.4176675707090275,0,83.87138472304258,46.19383703534602,2.0470484773774777,0,-5.879908551016229,-21.72851351732975,-1.6293809066684504,0
AZ,04,2007,ICE facility,118.29418672930123,74.74515560775103,6.872577803875513,0,83.87138472304258,46.19383703534602,2.0470484773774777,0,34.42280200625865,28.55131857240501,4.825529326498035,0
AZ,04,2007,Private facility,121,78,9,0,83.87138472304258,46.19383703534602,2.0470484773774777,0,37.12861527695742,31.80616296465398,6.952951522622522,0
AZ,04,2007,USP,77,15,0,0,83.87138472304258,46.19383703534602,2.0470484773774777,0,-6.871384723042581,-31.19383703534602,-2.0470484773774777,0
AZ,04,2007,Work camp,91.1029411764706,37.833333333333336,0.6715686274509803,0,83.87138472304258,46.19383703534602,2.0470484773774777,0,7.231556453428013,-8.360503702012686,-1.3754798499264975,0
AZ,04,2008,FCI,67.60635412630764,19.841921735761332,0,0,86.84796640703195,43.4995549619592,0.7296778434109371,0,-19.24161228072431,-23.657633226197866,-0.7296778434109371,0
AZ,04,2008,ICE facility,116.64709336465062,72.29418672930123,2.323546682325308,0,86.84796640703195,43.4995549619592,0.7296778434109371,0,29.799126957618668,28.794631767342032,1.593868838914371,0
AZ,04,2008,Private facility,118,75,3,0,86.84796640703195,43.4995549619592,0.7296778434109371,0,31.152033592968053,31.5004450380408,2.270322156589063,0
AZ,04,2008,USP,66,6,0,0,86.84796640703195,43.4995549619592,0.7296778434109371,0,-20.847966407031947,-37.4995549619592,-0.7296778434109371,0
AZ,04,2008,Work camp,88.16176470588235,31.519607843137255,0,0,86.84796640703195,43.4995549619592,0.7296778434109371,0,1.3137982988504007,-11.979947118821944,-0.7296778434109371,0
AZ,04,2009,FCI,72.45602479659047,23.35335141418055,0.4176675707090275,0,83.6607875198994,40.02465587308774,4.281363813648541,0,-11.204762723308932,-16.671304458907187,-3.863696242939514,0
AZ,04,2009,ICE facility,121.19612448620082,65.42160892542572,12.196124486200823,0,83.6607875198994,40.02465587308774,4.281363813648541,0,37.535336966301415,25.396953052337977,7.914760672552282,0
AZ,04,2009,Private facility,124,67,14,0,83.6607875198994,40.02465587308774,4.281363813648541,0,40.3392124801006,26.975344126912262,9.718636186351459,0
AZ,04,2009,USP,76,19,0,0,83.6607875198994,40.02465587308774,4.281363813648541,0,-7.660787519899401,-21.024655873087738,-4.281363813648541,0
AZ,04,2009,Work camp,86.07352941176471,35.78921568627451,0.6715686274509803,0,83.6607875198994,40.02465587308774,4.281363813648541,0,2.412741891865309,-4.2354401868132285,-3.609795186197561,0
AZ,04,2010,FCI,75.61759008136382,24.850445563734986,0,0,89.44568590220406,40.689768549891674,4.858777009249701,0,-13.828095820840247,-15.839322986156688,-4.858777009249701,0
AZ,04,2010,ICE facility,112.87257780387552,67.51967116852613,7.323546682325309,0,89.44568590220406,40.689768549891674,4.858777009249701,0,23.426891901671453,26.829902618634456,2.4647696730756072,0
AZ,04,2010,Private facility,114,70,8,0,89.44568590220406,40.689768549891674,4.858777009249701,0,24.554314097795938,29.310231450108326,3.1412229907502986,0
AZ,04,2010,USP,87,20,0,0,89.44568590220406,40.689768549891674,4.858777009249701,0,-2.445685902204062,-20.689768549891674,-4.858777009249701,0
AZ,04,2010,Work camp,93.7156862745098,38.13235294117647,0,0,89.44568590220406,40.689768549891674,4.858777009249701,0,4.270000372305745,-2.5574156087152033,-4.858777009249701,0
AZ,04,2011,FCI,74.61177838047269,31.815187911662147,0.835335141418055,0,81.06198103134419,49.55617652256552,3.3385308467739443,0,-6.450202650871503,-17.740988610903376,-2.503195705355889,0
AZ,04,2011,ICE facility,111.87257780387552,72.098062243100415,6.872577803875513,0,81.06198103134419,49.55617652256552,3.3385308467739443,0,30.810596772531326,22.541885720534893,3.534046957101569,0
AZ,04,2011,Private facility,113,73,10,0,81.06198103134419,49.55617652256552,3.3385308467739443,0,31.93801896865581,23.443823477434478,6.661469153226056,0
AZ,04,2011,USP,81,28,0,0,81.06198103134419,49.55617652256552,3.3385308467739443,0,-0.061981031344188864,-21.556176522565522,-3.3385308467739443,0
AZ,04,2011,Work camp,87.04411764705883,48.818627450980394,1.3431372549019607,0,81.06198103134419,49.55617652256552,3.3385308467739443,0,5.982136615714637,-0.7375490715851285,-1.9953935918719836,0
AZ,04,2012,FCI,76.103060829136,21.61216582719876,0.4176675707090275,0,83.90876271897875,26.16323014777748,0.33080448493855724,0,-7.8057018898427515,-4.551064320578721,0.08686308577047025,0
AZ,04,2012,ICE facility,121.4509688784498,60.09806224310041,3.5490311215502057,0,83.90876271897875,26.16323014777748,0.33080448493855724,0,37.54220615947105,33.93483209532293,3.2182266366116483,0
AZ,04,2012,Private facility,121,61,4,0,83.90876271897875,26.16323014777748,0.33080448493855724,0,37.09123728102125,34.83676985222252,3.6691955150614426,0
AZ,04,2012,USP,81,17,0,0,83.90876271897875,26.16323014777748,0.33080448493855724,0,-2.9087627189787497,-9.16323014777748,-0.33080448493855724,0
AZ,04,2012,Work camp,91.07352941176471,33.11764705882353,0.6715686274509803,0,83.90876271897875,26.16323014777748,0.33080448493855724,0,7.16476669278596,6.954416911046049,0.3407641425124231,0
AZ,04,2013,FCI,79.03835722588144,19.138705927934907,0,0,82.42775186180515,24.931296413246134,0.2538124614714478,0,-3.3893946359237077,-5.7925904853112264,-0.2538124614714478,0
AZ,04,2013,ICE facility,111.64709336465062,64.51967116852613,4.323546682325309,0,82.42775186180515,24.931296413246134,0.2538124614714478,0,29.219341502845467,39.58837475528,4.069734220853861,0
AZ,04,2013,Private facility,113,68,5,0,82.42775186180515,24.931296413246134,0.2538124614714478,0,30.57224813819485,43.06870358675387,4.746187538528552,0
AZ,04,2013,USP,83,12,0,0,82.42775186180515,24.931296413246134,0.2538124614714478,0,0.5722481381948512,-12.931296413246134,-0.2538124614714478,0
AZ,04,2013,Work camp,92.40196078431373,29.46078431372549,0,0,82.42775186180515,24.931296413246134,0.2538124614714478,0,9.97420892250858,4.5294879004793565,-0.2538124614714478,0
AZ,04,2014,FCI,75.60015497869043,8.076714451762882,0,0,82.510603868512,12.361821469081624,0.2001389302902342,0,-6.910448889821581,-4.285107017318742,-0.2001389302902342,0
AZ,04,2014,ICE facility,115.64709336465062,35.84321785085144,1.7745155607751029,0,82.510603868512,12.361821469081624,0.2001389302902342,0,33.13648949613861,23.481396381769812,1.5743766304848688,0
AZ,04,2014,Private facility,117,38,2,0,82.510603868512,12.361821469081624,0.2001389302902342,0,34.48939613148799,25.638178530918374,1.799861069709766,0
AZ,04,2014,USP,80,4,0,0,82.510603868512,12.361821469081624,0.2001389302902342,0,-2.510603868512007,-8.361821469081624,-0.2001389302902342,0
AZ,04,2014,Work camp,91.41666666666667,12.730392156862745,0,0,82.510603868512,12.361821469081624,0.2001389302902342,0,8.906062798154665,0.368570687781121,-0.2001389302902342,0
AZ,04,2015,FCI,83.94149554436265,22.391708640061992,0.4176675707090275,0,84.43993027758711,33.350830917294644,0.22818796366355862,0,-0.49843473322445675,-10.959122277232652,0.18947960704546887,0
AZ,04,2015,ICE facility,113.09806224310042,63.97064004697592,2,0,84.43993027758711,33.350830917294644,0.22818796366355862,0,28.658131965513306,30.61980912968128,1.7718120363364414,0
AZ,04,2015,Private facility,114,66,2,0,84.43993027758711,33.350830917294644,0.22818796366355862,0,29.56006972241289,32.649169082705356,1.7718120363364414,0
AZ,04,2015,USP,81,14,0,0,84.43993027758711,33.350830917294644,0.22818796366355862,0,-3.4399302775871092,-19.350830917294644,-0.22818796366355862,0
AZ,04,2015,Work camp,94.43137254901961,33.47549019607843,0.6715686274509803,0,84.43993027758711,33.350830917294644,0.22818796366355862,0,9.991442271432504,0.12465927878378835,0.4433806637874217,0
AZ,04,2016,FCI,73.07400232468035,22.068190623789228,0.4176675707090275,0,74.9007395064514,33.32094986052088,0.5696787235626479,0,-1.8267371817710512,-11.252759236731649,-0.15201115285362043,0
AZ,04,2016,ICE facility,102.97064004697593,58.19612448620082,1.5490311215502055,0,74.9007395064514,33.32094986052088,0.5696787235626479,0,28.06990054052453,24.875174625679946,0.9793523979875576,0
AZ,04,2016,Private facility,105,60,2,0,74.9007395064514,33.32094986052088,0.5696787235626479,0,30.0992604935486,26.679050139479124,1.430321276437352,0
AZ,04,2016,USP,65,13,0,0,74.9007395064514,33.32094986052088,0.5696787235626479,0,-9.900739506451401,-20.320949860520876,-0.5696787235626479,0
AZ,04,2016,Work camp,81.78921568627452,32.47549019607843,0.6715686274509803,0,74.9007395064514,33.32094986052088,0.5696787235626479,0,6.888476179823115,-0.8454596644424441,0.10188990388833241,0
AZ,04,2017,FCI,84.13831848120883,28.321193335916313,0,0,84.68776468171227,35.53302583622679,0.6378942771429642,0,-0.5494462005034393,-7.211832500310479,-0.6378942771429642,0
AZ,04,2017,ICE facility,107.87257780387552,61.42160892542572,1.7745155607751029,0,84.68776468171227,35.53302583622679,0.6378942771429642,0,23.18481312216325,25.88858308919893,1.1366212836321385,0
AZ,04,2017,Private facility,109,62,2,0,84.68776468171227,35.53302583622679,0.6378942771429642,0,24.312235318287733,26.46697416377321,1.3621057228570357,0
AZ,04,2017,USP,88,18,0,0,84.68776468171227,35.53302583622679,0.6378942771429642,0,3.3122353182877333,-17.53302583622679,-0.6378942771429642,0
AZ,04,2017,Work camp,95.38725490196079,39.490196078431374,0,0,84.68776468171227,35.53302583622679,0.6378942771429642,0,10.69949022024852,3.957170242204583,-0.6378942771429642,0
AZ,04,2018,FCI,85.72375048430841,23.111972103835722,1.2530027121270826,0,91.82490995540623,28.25716071571145,1.2840128761954532,0,-6.101159471097816,-5.145188611875728,-0.03101016406837065,0
AZ,04,2018,ICE facility,118.7745155607751,56.74515560775103,6.872577803875513,0,91.82490995540623,28.25716071571145,1.2840128761954532,0,26.949605605368873,28.48799489203958,5.588564927680061,0
AZ,04,2018,Private facility,119,60,8,0,91.82490995540623,28.25716071571145,1.2840128761954532,0,27.175090044593773,31.74283928428855,6.715987123804547,0
AZ,04,2018,USP,87,22,0,0,91.82490995540623,28.25716071571145,1.2840128761954532,0,-4.824909955406227,-6.25716071571145,-1.2840128761954532,0
AZ,04,2018,Work camp,99.08823529411765,31.401960784313726,2.014705882352941,0,91.82490995540623,28.25716071571145,1.2840128761954532,0,7.263325338711425,3.144800068602276,0.7306930061574879,0
AZ,04,2019,FCI,78.49438202247191,32.23285548237117,0.4176675707090275,0,78.2989526790415,38.106601307790086,0.29955856153238625,0,0.19542934343040486,-5.873745825418915,0.11810900917664124,0
AZ,04,2019,ICE facility,106.42160892542572,70.74515560775103,7.647093364650616,0,78.2989526790415,38.106601307790086,0.29955856153238625,0,28.12265624638421,32.638554299960944,7.34753480311823,0
AZ,04,2019,Private facility,109,74,11,0,78.2989526790415,38.106601307790086,0.29955856153238625,0,30.701047320958494,35.893398692209914,10.700441438467614,0
AZ,04,2019,USP,74,24,0,0,78.2989526790415,38.106601307790086,0.29955856153238625,0,-4.298952679041506,-14.106601307790086,-0.29955856153238625,0
AZ,04,2019,Work camp,83.40196078431373,42.13235294117647,0.6715686274509803,0,78.2989526790415,38.106601307790086,0.29955856153238625,0,5.103008105272224,4.025751633386385,0.3720100659185941,0
AZ,04,2020,FCI,102.88570321580782,43.44440139480822,4.176675707090275,0,105.4969912015265,52.01130258289506,8.589243324811582,0,-2.6112879857186755,-8.566901188086845,-4.412567617721307,0
AZ,04,2020,ICE facility,141.42160892542572,84.29418672930123,25.196124486200823,0,105.4969912015265,52.01130258289506,8.589243324811582,0,35.92461772389922,32.28288414640617,16.60688116138924,0
AZ,04,2020,Private facility,143,87,28,0,105.4969912015265,52.01130258289506,8.589243324811582,0,37.5030087984735,34.98869741710494,19.410756675188416,0
AZ,04,2020,USP,97,41,0,0,105.4969912015265,52.01130258289506,8.589243324811582,0,-8.496991201526498,-11.011302582895063,-8.589243324811582,0
AZ,04,2020,Work camp,112.44607843137256,53.088235294117645,6.715686274509804,0,105.4969912015265,52.01130258289506,8.589243324811582,0,6.949087229846057,1.0769327112225824,-1.8735570503017778,0
CA,06,1982,Administrative facility,2.145006016847172,0,0,0,8.858804251808772,0.8818975806833393,0.07324867722735977,0,-6.7137982349616,-0.8818975806833393,-0.07324867722735977,0
CA,06,1982,FCI,11.356876828943868,0.6520351157222666,0,0,8.858804251808772,0.8818975806833393,0.07324867722735977,0,2.498072577135096,-0.22986246496107277,-0.07324867722735977,0
CA,06,1982,ICE facility,44.707731520815635,19.247238742565845,6.542056074766355,0,8.858804251808772,0.8818975806833393,0.07324867722735977,0,35.848927269006865,18.365341161882505,6.4688073975389955,0
CA,06,1982,Private facility,0,0,0,0,8.858804251808772,0.8818975806833393,0.07324867722735977,0,-8.858804251808772,-0.8818975806833393,-0.07324867722735977,0
CA,06,1982,USP,18.339141257000623,1.4107031736154325,0,0,8.858804251808772,0.8818975806833393,0.07324867722735977,0,9.480337005191851,0.5288055929320932,-0.07324867722735977,0
CA,06,1982,Work camp,10.945217391304348,0.6591304347826087,0,0,8.858804251808772,0.8818975806833393,0.07324867722735977,0,2.0864131394955763,-0.22276714590073066,-0.07324867722735977,0
CA,06,1983,Administrative facility,4.719013237063779,0.8580024067388689,0,0,10.004070421373353,0.7975685988990233,0.08618977076839189,0,-5.285057184309574,0.06043380783984553,-0.08618977076839189,0
CA,06,1983,FCI,12.419792498004789,0.42019154030327216,0,0,10.004070421373353,0.7975685988990233,0.08618977076839189,0,2.415722076631436,-0.37737705859575116,-0.08618977076839189,0
CA,06,1983,ICE facility,51.35768903993203,22.22090059473237,1.4868309260832626,0,10.004070421373353,0.7975685988990233,0.08618977076839189,0,41.353618618558684,21.423331995833347,1.4006411553148708,0
CA,06,1983,Private facility,0,0,0,0,10.004070421373353,0.7975685988990233,0.08618977076839189,0,-10.004070421373353,-0.7975685988990233,-0.08618977076839189,0
CA,06,1983,USP,17.977286869943995,2.0793403858120723,0,0,10.004070421373353,0.7975685988990233,0.08618977076839189,0,7.973216448570643,1.281771786913049,-0.08618977076839189,0
CA,06,1983,Work camp,12.12,0.7521739130434782,0,0,10.004070421373353,0.7975685988990233,0.08618977076839189,0,2.1159295786266465,-0.04539468585554507,-0.08618977076839189,0
CA,06,1984,Administrative facility,7.574007220216607,1.8580024067388687,0,0,15.313553236719162,2.3844967068275578,0.20378414959074276,0,-7.739546016502556,-0.526494300088689,-0.20378414959074276,0
CA,06,1984,FCI,22.22638999733972,2.202314445331205,0,0,15.313553236719162,2.3844967068275578,0.20378414959074276,0,6.912836760620557,-0.18218226149635264,-0.20378414959074276,0
CA,06,1984,ICE facility,76.68139337298216,33.84451996601529,17.544604927782498,0,15.313553236719162,2.3844967068275578,0.20378414959074276,0,61.367840136263,31.460023259187732,17.340820778191755,0
CA,06,1984,Private facility,5,1,0,0,15.313553236719162,2.3844967068275578,0.20378414959074276,0,-10.313553236719162,-1.3844967068275578,-0.20378414959074276,0
CA,06,1984,USP,34.145301804604856,3.8335407591785935,0,0,15.313553236719162,2.3844967068275578,0.20378414959074276,0,18.831748567885693,1.4490440523510357,-0.20378414959074276,0
CA,06,1984,Work camp,22.243478260869566,2.3547826086956523,0,0,15.313553236719162,2.3844967068275578,0.20378414959074276,0,6.929925024150403,-0.02971409813190551,-0.20378414959074276,0
CA,06,1985,Administrative facility,4.003008423586041,0,0,0,10.534100056351665,1.2055742007707697,0.022509275332720652,0,-6.531091632765624,-1.2055742007707697,-0.022509275332720652,0
CA,06,1985,FCI,14.80074487895717,1.6300877893056664,0,0,10.534100056351665,1.2055742007707697,0.022509275332720652,0,4.266644822605505,0.42451358853489674,-0.022509275332720652,0
CA,06,1985,ICE facility,59.65250637213254,26.923534409515717,2.9736618521665252,0,10.534100056351665,1.2055742007707697,0.022509275332720652,0,49.118406315780874,25.717960208744948,2.9511525768338047,0
CA,06,1985,Private facility,1,0,0,0,10.534100056351665,1.2055742007707697,0.022509275332720652,0,-9.534100056351665,-1.2055742007707697,-0.022509275332720652,0
CA,06,1985,USP,22.301182327317985,2.1527691350342253,0,0,10.534100056351665,1.2055742007707697,0.022509275332720652,0,11.76708227096632,0.9471949342634556,-0.022509275332720652,0
CA,06,1985,Work camp,13.61304347826087,1.4391304347826086,0,0,10.534100056351665,1.2055742007707697,0.022509275332720652,0,3.078943421909205,0.2335562340118389,-0.022509275332720652,0
CA,06,1986,Administrative facility,0,0,0,0,7.312579243908281,0.9182567596531962,0.043786637422344524,0,-7.312579243908281,-0.9182567596531962,-0.043786637422344524,0
CA,06,1986,FCI,11.250997605746209,0.09417398244213887,0,0,7.312579243908281,0.9182567596531962,0.043786637422344524,0,3.938418361837928,-0.8240827772110573,-0.043786637422344524,0
CA,06,1986,ICE facility,55.599830076465594,22.70773152081563,5.055225148683093,0,7.312579243908281,0.9182567596531962,0.043786637422344524,0,48.28725083255731,21.789474761162435,5.0114385112607485,0
CA,06,1986,Private facility,0,0,0,0,7.312579243908281,0.9182567596531962,0.043786637422344524,0,-7.312579243908281,-0.9182567596531962,-0.043786637422344524,0
CA,06,1986,USP,15.953018046048538,0,0,0,7.312579243908281,0.9182567596531962,0.043786637422344524,0,8.640438802140256,-0.9182567596531962,-0.043786637422344524,0
CA,06,1986,Work camp,9.747826086956522,0.07130434782608695,0,0,7.312579243908281,0.9182567596531962,0.043786637422344524,0,2.4352468430482412,-0.8469524118271092,-0.043786637422344524,0
CA,06,1987,Administrative facility,2,0,0,0,6.142535398106953,0.21989733925268928,0.032424418642954395,0,-4.142535398106953,-0.21989733925268928,-0.032424418642954395,0
CA,06,1987,FCI,13.07608406491088,0.7462090981644054,0,0,6.142535398106953,0.21989733925268928,0.032424418642954395,0,6.933548666803927,0.5263117589117161,-0.032424418642954395,0
CA,06,1987,ICE facility,57.655055225148686,17.27357689039932,4.163126593033135,0,6.142535398106953,0.21989733925268928,0.032424418642954395,0,51.512519827041736,17.05367955114663,4.13070217439018,0
CA,06,1987,Private facility,2,0,0,0,6.142535398106953,0.21989733925268928,0.032424418642954395,0,-4.142535398106953,-0.21989733925268928,-0.032424418642954395,0
CA,06,1987,USP,19.069072806471688,0.7237087741132545,0,0,6.142535398106953,0.21989733925268928,0.032424418642954395,0,12.926537408364734,0.5038114348605652,-0.032424418642954395,0
CA,06,1987,Work camp,12.18086956521739,0.5547826086956522,0,0,6.142535398106953,0.21989733925268928,0.032424418642954395,0,6.038334167110437,0.33488526944296293,-0.032424418642954395,0
CA,06,1988,Administrative facility,2.4290012033694346,1.4290012033694344,0,0,13.21656261209244,2.0727073593770147,0.09116420855227772,0,-10.787561408723006,-0.6437061560075803,-0.09116420855227772,0
CA,06,1988,FCI,17.662809257781326,2.8978451715881883,0,0,13.21656261209244,2.0727073593770147,0.09116420855227772,0,4.446246645688886,0.8251378122111737,-0.09116420855227772,0
CA,06,1988,ICE facility,68.27612574341546,24.84197111299915,9.218351741716228,0,13.21656261209244,2.0727073593770147,0.09116420855227772,0,55.059563131323024,22.769263753622134,9.12718753316395,0
CA,06,1988,Private facility,2,1,0,0,13.21656261209244,2.0727073593770147,0.09116420855227772,0,-11.21656261209244,-1.0727073593770147,-0.09116420855227772,0
CA,06,1988,USP,25.75451151213441,3.2016179215930305,0,0,13.21656261209244,2.0727073593770147,0.09116420855227772,0,12.53794890004197,1.1289105622160158,-0.09116420855227772,0
CA,06,1988,Work camp,17.36173913043478,2.690434782608696,0,0,13.21656261209244,2.0727073593770147,0.09116420855227772,0,4.145176518342341,0.6177274232316812,-0.09116420855227772,0
CA,06,1989,Administrative facility,0.8580024067388689,0,0,0,8.074747580811293,1.330038647535781,0.06118813835079228,0,-7.2167451740724236,-1.330038647535781,-0.06118813835079228,0
CA,06,1989,FCI,15.257249268422452,1.7242617717478053,0,0,8.074747580811293,1.330038647535781,0.06118813835079228,0,7.182501687611159,0.3942231242120242,-0.06118813835079228,0
CA,06,1989,ICE facility,64.92608326253186,24.815632965165676,6.2446898895497025,0,8.074747580811293,1.330038647535781,0.06118813835079228,0,56.85133568172057,23.485594317629896,6.18350175119891,0
CA,06,1989,Private facility,0,0,0,0,8.074747580811293,1.330038647535781,0.06118813835079228,0,-8.074747580811293,-1.330038647535781,-0.06118813835079228,0
CA,06,1989,USP,18.50435594275047,2.1527691350342253,0,0,8.074747580811293,1.330038647535781,0.06118813835079228,0,10.429608361939176,0.8227304874984442,-0.06118813835079228,0
CA,06,1989,Work camp,13.337391304347825,1.3678260869565217,0,0,8.074747580811293,1.330038647535781,0.06118813835079228,0,5.262643723536533,0.0377874394207407,-0.06118813835079228,0
CA,06,1990,Administrative facility,0.8580024067388689,0.4290012033694344,0,0,13.870479449668013,3.391165464755839,0.17489574931717855,0,-13.012477042929143,-2.9621642613864045,-0.17489574931717855,0
CA,06,1990,FCI,20.14485235434956,1.862729449321628,0.18834796488427774,0,13.870479449668013,3.391165464755839,0.17489574931717855,0,6.274372904681547,-1.5284360154342111,0.01345221556709919,0
CA,06,1990,ICE facility,65.1393372982158,24.410365335598982,9.51571792693288,0,13.870479449668013,3.391165464755839,0.17489574931717855,0,51.268857848547796,21.019199870843142,9.340822177615701,0
CA,06,1990,Private facility,0,0,0,0,13.870479449668013,3.391165464755839,0.17489574931717855,0,-13.870479449668013,-3.391165464755839,-0.17489574931717855,0
CA,06,1990,USP,28.2874922215308,4.140323584318606,0,0,13.870479449668013,3.391165464755839,0.17489574931717855,0,14.417012771862789,0.7491581195627672,-0.17489574931717855,0
CA,06,1990,Work camp,19.131304347826088,2.6008695652173914,0.1426086956521739,0,13.870479449668013,3.391165464755839,0.17489574931717855,0,5.260824898158075,-0.7902958995384477,-0.032287053665004645,0
CA,06,1991,Administrative facility,1.2870036101083033,0.4290012033694344,0,0,9.851715762569182,1.8947488536296315,0.24297137939262842,0,-8.564712152460878,-1.4657476502601972,-0.24297137939262842,0
CA,06,1991,FCI,13.009444001064113,2.8935887204043627,0.47086991221069435,0,9.851715762569182,1.8947488536296315,0.24297137939262842,0,3.157728238494931,0.9988398667747311,0.22789853281806594,0
CA,06,1991,ICE facility,55.6839422259983,28.681393372982157,7.13678844519966,0,9.851715762569182,1.8947488536296315,0.24297137939262842,0,45.83222646342912,26.786644519352524,6.893817065807032,0
CA,06,1991,Private facility,0,0,0,0,9.851715762569182,1.8947488536296315,0.24297137939262842,0,-9.851715762569182,-1.8947488536296315,-0.24297137939262842,0
CA,06,1991,USP,19.946484131922837,4.5388923459863095,0.343497199751089,0,9.851715762569182,1.8947488536296315,0.24297137939262842,0,10.094768369353655,2.644143492356678,0.10052582035846058,0
CA,06,1991,Work camp,13.833043478260869,3.4704347826086956,0.4443478260869565,0,9.851715762569182,1.8947488536296315,0.24297137939262842,0,3.9813277156916875,1.5756859289790641,0.20137644669432808,0
CA,06,1992,Administrative facility,1.7160048134777377,0,0,0,13.333613659242308,2.401124680589725,0.11592917836937747,0,-11.61760884576457,-2.401124680589725,-0.11592917836937747,0
CA,06,1992,FCI,16.4707368981112,3.1296887470071826,0,0,13.333613659242308,2.401124680589725,0.11592917836937747,0,3.13712323886889,0.7285640664174577,-0.11592917836937747,0
CA,06,1992,ICE facility,60.223449447748514,30.87085811384877,13.08411214953271,0,13.333613659242308,2.401124680589725,0.11592917836937747,0,46.889835788506204,28.469733433259044,12.968182971163333,0
CA,06,1992,Private facility,0,0,0,0,13.333613659242308,2.401124680589725,0.11592917836937747,0,-13.333613659242308,-2.401124680589725,-0.11592917836937747,0
CA,06,1992,USP,28.140634723086496,4.937461107654014,0,0,13.333613659242308,2.401124680589725,0.11592917836937747,0,14.807021063844187,2.5363364270642887,-0.11592917836937747,0
CA,06,1992,Work camp,16.35217391304348,2.948695652173913,0,0,13.333613659242308,2.401124680589725,0.11592917836937747,0,3.018560253801171,0.5475709715841881,-0.11592917836937747,0
CA,06,1993,Administrative facility,0,0,0,0,8.978532038967568,1.3955920478289785,0.05997164310290565,0,-8.978532038967568,-1.3955920478289785,-0.05997164310290565,0
CA,06,1993,FCI,13.809789837722798,1.7613727055067838,0,0,8.978532038967568,1.3955920478289785,0.05997164310290565,0,4.83125779875523,0.3657806576778053,-0.05997164310290565,0
CA,06,1993,ICE facility,53.06032285471538,24.302463891248937,6.2446898895497025,0,8.978532038967568,1.3955920478289785,0.05997164310290565,0,44.08179081574781,22.90687184341996,6.1847182464467965,0
CA,06,1993,Private facility,0,0,0,0,8.978532038967568,1.3955920478289785,0.05997164310290565,0,-8.978532038967568,-1.3955920478289785,-0.05997164310290565,0
CA,06,1993,USP,21.82918481642813,3.1465463596764156,0,0,8.978532038967568,1.3955920478289785,0.05997164310290565,0,12.85065277746056,1.750954311847437,-0.05997164310290565,0
CA,06,1993,Work camp,13.867826086956521,2.074782608695652,0,0,8.978532038967568,1.3955920478289785,0.05997164310290565,0,4.889294047988953,0.6791905608666735,-0.05997164310290565,0
CA,06,1994,Administrative facility,2.145006016847172,0.8580024067388689,0,0,15.982519777468482,2.8273357832420007,0.20488283116621517,0,-13.83751376062131,-1.969333376503132,-0.20488283116621517,0
CA,06,1994,FCI,26.89172652301144,10.758579409417399,1.9561053471667997,0,15.982519777468482,2.8273357832420007,0.20488283116621517,0,10.909206745542956,7.931243626175398,1.7512225160005845,0
CA,06,1994,ICE facility,81.65250637213254,44.11299915038233,15.407816482582838,0,15.982519777468482,2.8273357832420007,0.20488283116621517,0,65.66998659466405,41.28566336714033,15.202933651416624,0
CA,06,1994,Private facility,0,0,0,0,15.982519777468482,2.8273357832420007,0.20488283116621517,0,-15.982519777468482,-2.8273357832420007,-0.20488283116621517,0
CA,06,1994,USP,35.27286869943995,12.284691972619788,2.1711263223397634,0,15.982519777468482,2.8273357832420007,0.20488283116621517,0,19.290348921971464,9.457356189377787,1.9662434911735482,0
CA,06,1994,Work camp,23.194782608695654,8.065217391304348,1.4504347826086956,0,15.982519777468482,2.8273357832420007,0.20488283116621517,0,7.2122628312271715,5.237881608062347,1.2455519514424804,0
CA,06,1995,Administrative facility,1.2870036101083033,0,0,0,15.737128629562818,4.479015910420132,0.5041346408726795,0,-14.450125019454514,-4.479015910420132,-0.5041346408726795,0
